sector,hora,timestamp,zona,tramo,consumo_base_m3,consumo_proyectado_m3,multiplicador_llm,confianza_llm,variacion_pct,alerta,p85_historico,p15_historico,factores_activos
CENTRO COMERCIAL GRAN VÍA,22,2026-04-06 22:00:00,ZONA_CENTRO,noche,22.218,21.576,0.9711,0.85,-2.89,🟢 NORMAL,19.747,14.247,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
CENTRO COMERCIAL GRAN VÍA,23,2026-04-06 23:00:00,ZONA_CENTRO,noche,10.883,10.569,0.9711,0.85,-2.89,🟢 NORMAL,11.848,8.549,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
CIUDAD DEPORTIVA DL,0,2026-04-06 00:00:00,ZONA_NORTE,noche,56.969,56.611,0.9937,0.85,-0.63,🟢 NORMAL,58.127,41.082,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,1,2026-04-06 01:00:00,ZONA_NORTE,noche,17.372,17.263,0.9937,0.85,-0.63,🟢 NORMAL,28.595,20.185,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,2,2026-04-06 02:00:00,ZONA_NORTE,noche,25.864,25.701,0.9937,0.85,-0.63,🟢 NORMAL,28.53,19.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,3,2026-04-06 03:00:00,ZONA_NORTE,noche,21.251,21.117,0.9937,0.85,-0.63,🟢 NORMAL,25.23,17.535,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,4,2026-04-06 04:00:00,ZONA_NORTE,noche,21.647,21.511,0.9937,0.85,-0.63,🟢 NORMAL,25.272,16.678,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,5,2026-04-06 05:00:00,ZONA_NORTE,noche,28.227,28.049,0.9937,0.85,-0.63,🟢 NORMAL,22.765,14.87,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,6,2026-04-06 06:00:00,ZONA_NORTE,manana,22.558,22.743,1.0082,0.85,0.82,🟢 NORMAL,24.467,15.35,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,7,2026-04-06 07:00:00,ZONA_NORTE,manana,19.462,19.621,1.0082,0.85,0.82,🟢 NORMAL,28.85,17.515,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,8,2026-04-06 08:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,36.232,18.902,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,9,2026-04-06 09:00:00,ZONA_NORTE,manana,14.121,14.237,1.0082,0.85,0.82,🟢 NORMAL,36.775,23.5,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,10,2026-04-06 10:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,35.075,27.175,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,11,2026-04-06 11:00:00,ZONA_NORTE,manana,6.379,6.432,1.0082,0.85,0.82,🟢 NORMAL,36.632,25.9,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,12,2026-04-06 12:00:00,ZONA_NORTE,manana,6.505,6.558,1.0082,0.85,0.82,🟢 NORMAL,30.165,21.535,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,13,2026-04-06 13:00:00,ZONA_NORTE,manana,83.068,83.748,1.0082,0.85,0.82,🟢 NORMAL,93.004,65.731,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,98.369,97.921,0.9954,0.85,-0.46,🟢 NORMAL,116.255,82.163,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,90.076,89.666,0.9954,0.85,-0.46,🟢 NORMAL,104.629,73.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,62.236,61.952,0.9954,0.85,-0.46,🟢 NORMAL,81.378,57.514,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,53.37,53.127,0.9954,0.85,-0.46,🟢 NORMAL,69.752,49.298,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,18,2026-04-06 18:00:00,ZONA_NORTE,tarde,62.236,61.952,0.9954,0.85,-0.46,🟢 NORMAL,81.378,57.514,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,19,2026-04-06 19:00:00,ZONA_NORTE,tarde,90.076,89.666,0.9954,0.85,-0.46,🟢 NORMAL,104.629,73.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,20,2026-04-06 20:00:00,ZONA_NORTE,tarde,109.714,109.214,0.9954,0.85,-0.46,🟢 NORMAL,127.88,90.38,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,21,2026-04-06 21:00:00,ZONA_NORTE,tarde,120.229,119.681,0.9954,0.85,-0.46,🟢 NORMAL,139.506,98.596,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,22,2026-04-06 22:00:00,ZONA_NORTE,noche,88.35,87.794,0.9937,0.85,-0.63,🟢 NORMAL,104.629,73.947,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,23,2026-04-06 23:00:00,ZONA_NORTE,noche,60.51,60.129,0.9937,0.85,-0.63,🟢 NORMAL,81.378,57.514,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,0,2026-04-06 00:00:00,ZONA_NORTE,noche,97.074,96.463,0.9937,0.85,-0.63,🟢 NORMAL,111.216,98.671,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,1,2026-04-06 01:00:00,ZONA_NORTE,noche,128.576,127.767,0.9937,0.85,-0.63,🟢 NORMAL,159.18,126.94,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,2,2026-04-06 02:00:00,ZONA_NORTE,noche,124.932,124.145,0.9937,0.85,-0.63,🟢 NORMAL,151.26,120.54,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,3,2026-04-06 03:00:00,ZONA_NORTE,noche,118.936,118.187,0.9937,0.85,-0.63,🟢 NORMAL,139.49,121.41,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,4,2026-04-06 04:00:00,ZONA_NORTE,noche,112.816,112.106,0.9937,0.85,-0.63,🟢 NORMAL,132.49,115.755,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,5,2026-04-06 05:00:00,ZONA_NORTE,noche,113.582,112.867,0.9937,0.85,-0.63,🟢 NORMAL,125.4,108.955,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,6,2026-04-06 06:00:00,ZONA_NORTE,manana,127.899,128.947,1.0082,0.85,0.82,🟢 NORMAL,134.9,114.665,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,7,2026-04-06 07:00:00,ZONA_NORTE,manana,140.609,141.761,1.0082,0.85,0.82,🟢 NORMAL,154.02,127.2,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,8,2026-04-06 08:00:00,ZONA_NORTE,manana,149.687,150.913,1.0082,0.85,0.82,🟢 NORMAL,170.4,134.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,9,2026-04-06 09:00:00,ZONA_NORTE,manana,159.645,160.953,1.0082,0.85,0.82,🟢 NORMAL,180.2,152.15,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,10,2026-04-06 10:00:00,ZONA_NORTE,manana,119.523,120.502,1.0082,0.85,0.82,🟢 NORMAL,182.15,160.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,11,2026-04-06 11:00:00,ZONA_NORTE,manana,164.852,166.203,1.0082,0.85,0.82,🟢 NORMAL,180.3,154.35,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,12,2026-04-06 12:00:00,ZONA_NORTE,manana,159.18,160.484,1.0082,0.85,0.82,🟢 NORMAL,172.875,139.025,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,13,2026-04-06 13:00:00,ZONA_NORTE,manana,167.042,168.411,1.0082,0.85,0.82,🟢 NORMAL,177.946,157.873,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,199.21,198.303,0.9954,0.85,-0.46,🟢 NORMAL,222.432,197.341,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,192.436,191.56,0.9954,0.85,-0.46,🟢 NORMAL,200.189,177.607,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,152.71,152.014,0.9954,0.85,-0.46,🟢 NORMAL,155.703,138.139,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,133.774,133.165,0.9954,0.85,-0.46,🟢 NORMAL,133.459,118.405,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,18,2026-04-06 18:00:00,ZONA_NORTE,tarde,152.71,152.014,0.9954,0.85,-0.46,🟢 NORMAL,155.703,138.139,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,19,2026-04-06 19:00:00,ZONA_NORTE,tarde,192.436,191.56,0.9954,0.85,-0.46,🟢 NORMAL,200.189,177.607,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,20,2026-04-06 20:00:00,ZONA_NORTE,tarde,219.596,218.596,0.9954,0.85,-0.46,🟢 NORMAL,244.675,217.075,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,21,2026-04-06 21:00:00,ZONA_NORTE,tarde,243.506,242.397,0.9954,0.85,-0.46,🟢 NORMAL,266.919,236.81,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,22,2026-04-06 22:00:00,ZONA_NORTE,noche,190.711,189.51,0.9937,0.85,-0.63,🟢 NORMAL,200.189,177.607,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,23,2026-04-06 23:00:00,ZONA_NORTE,noche,150.984,150.033,0.9937,0.85,-0.63,🟢 NORMAL,155.703,138.139,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,0,2026-04-06 00:00:00,ZONA_NORTE,noche,0.1,0.099,0.9937,0.85,-0.63,🟢 NORMAL,32.753,23.549,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,1,2026-04-06 01:00:00,ZONA_NORTE,noche,40.599,40.343,0.9937,0.85,-0.63,🟢 NORMAL,44.805,30.97,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,2,2026-04-06 02:00:00,ZONA_NORTE,noche,35.105,34.884,0.9937,0.85,-0.63,🟢 NORMAL,40.265,27.87,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,3,2026-04-06 03:00:00,ZONA_NORTE,noche,35.122,34.901,0.9937,0.85,-0.63,🟢 NORMAL,43.35,27.185,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,4,2026-04-06 04:00:00,ZONA_NORTE,noche,100.493,99.86,0.9937,0.85,-0.63,🟢 NORMAL,40.7,25.2,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,5,2026-04-06 05:00:00,ZONA_NORTE,noche,0.1,0.099,0.9937,0.85,-0.63,🟢 NORMAL,34.98,22.885,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,6,2026-04-06 06:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,37.752,22.65,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,7,2026-04-06 07:00:00,ZONA_NORTE,manana,12.116,12.215,1.0082,0.85,0.82,🟢 NORMAL,40.795,25.36,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,8,2026-04-06 08:00:00,ZONA_NORTE,manana,40.737,41.071,1.0082,0.85,0.82,🟢 NORMAL,47.295,28.8,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,9,2026-04-06 09:00:00,ZONA_NORTE,manana,49.618,50.025,1.0082,0.85,0.82,🟢 NORMAL,53.35,37.44,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,10,2026-04-06 10:00:00,ZONA_NORTE,manana,1.502,1.514,1.0082,0.85,0.82,🟢 NORMAL,56.25,42.83,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,11,2026-04-06 11:00:00,ZONA_NORTE,manana,51.213,51.633,1.0082,0.85,0.82,🟢 NORMAL,55.87,42.1,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,12,2026-04-06 12:00:00,ZONA_NORTE,manana,47.128,47.514,1.0082,0.85,0.82,🟢 NORMAL,53.9,36.25,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,13,2026-04-06 13:00:00,ZONA_NORTE,manana,49.318,49.722,1.0082,0.85,0.82,🟢 NORMAL,52.404,37.679,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,58.217,57.952,0.9954,0.85,-0.46,🟢 NORMAL,65.506,47.099,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,53.841,53.596,0.9954,0.85,-0.46,🟢 NORMAL,58.955,42.389,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,40.875,40.689,0.9954,0.85,-0.46,🟢 NORMAL,45.854,32.969,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,24.123,24.013,0.9954,0.85,-0.46,🟢 NORMAL,39.304,28.26,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
